imgID_id,filePath,GLS,NCLB,PLS,CR,SR,NoFoliarSymptoms,Other,UnidentifiedDisease
1949,20200309_093831.jpg,0,1,0,0,0,0,1,0
52,2019-03-13--Cedara-(DKB)-DSC_0060.JPG,1,0,0,0,0,0,0,0
440,IMG_20190316_093644.jpg,0,0,0,1,0,0,0,0
582,20190313_122815.jpg,1,0,0,0,0,0,0,0
2005,20200309_103507.jpg,0,0,0,0,0,1,0,0
329,IMG_20190316_083301.jpg,0,1,0,0,0,0,0,0
861,IMG_20190316_092634.jpg,0,0,0,1,0,0,0,1
1236,IMG_3821.JPG,1,0,0,0,0,0,0,0
2363,IMG_20200226_084450.jpg,1,0,0,0,0,0,0,0
389,IMG_20190316_092650.jpg,0,1,0,1,0,0,0,0
2106,20200309_092215.jpg,0,0,0,0,0,1,0,0
242,2019-03-13--Cedara-(DKB)-DSC_0025.JPG,0,0,1,0,0,0,1,0
203,2019-03-13--Cedara-(DKB)-DSC_0045.JPG,1,0,0,0,0,0,1,1
695,20190313_120813.jpg,1,1,0,0,0,0,0,0
1672,2012_03_DSC1898_maize_diverse-R-Pn-DK-28.JPG,1,0,1,0,0,0,0,1
268,2019-03-13--Cedara-(DKB)-DSC_0010.JPG,0,0,1,1,0,0,1,0
620,20190313_153507.jpg,0,1,1,0,0,0,0,0
345,IMG_20190316_081131.jpg,0,0,1,0,0,0,0,0
297,2019-03-13--Cedara-(DKB)-DSC_0071.JPG,1,0,0,0,0,0,0,0
758,20190313_122144.jpg,1,0,0,0,0,0,0,0
788,IMG_20190316_085340.jpg,1,0,0,0,0,0,1,0
1410,IMG_3641.JPG,0,0,1,0,0,0,0,0
778,20190313_142157.jpg,1,1,0,0,0,0,1,0
722,20190313_145801.jpg,0,0,0,0,0,0,1,1
571,20190313_152220.jpg,0,1,0,0,0,0,1,0
509,IMG_20190316_082219.jpg,0,0,0,0,0,0,1,0
1955,20200309_092852.jpg,0,0,0,0,0,0,0,1
336,IMG_20190316_083904.jpg,0,0,1,0,0,0,0,0
794,IMG_20190316_075008.jpg,0,1,0,1,0,0,0,0
609,20190313_143914.jpg,0,1,0,0,0,0,0,0
2352,IMG_20200302_111743.jpg,1,0,0,0,0,0,0,0
2321,IMG_20200302_112201.jpg,1,1,0,0,0,0,0,0
335,IMG_20190316_094012.jpg,0,0,1,1,0,0,0,1
1305,IMG_3723.JPG,1,1,0,0,0,0,0,0
134,2019-03-13--Cedara-(DKB)-DSC_0157.JPG,1,0,0,0,0,0,0,0
435,IMG_20190316_090913.jpg,0,0,0,1,0,0,0,0
836,IMG_20190316_091215.jpg,0,1,0,1,0,0,0,0
915,IMG_20190316_083135.jpg,0,1,1,0,0,0,0,0
1263,IMG_3871.JPG,0,1,1,0,0,0,1,1
1368,IMG_3731.JPG,1,1,0,0,0,0,0,0
1926,2012_03_IMG_6453_maize_diverse JM-R-Pn.JPG,0,0,0,0,0,0,0,1
908,IMG_20190316_080832.jpg,0,0,0,0,0,0,1,1
948,IMG_20190316_085047.jpg,0,0,0,0,0,0,0,1
2175,20200309_090356.jpg,1,0,0,0,0,0,0,0
1150,184_CIMG3920_1-86-1.JPG,1,0,0,0,0,0,0,0
1235,IMG_3691.JPG,0,1,0,0,0,0,0,0
1834,2012_03_IMG_6486_maize_diverse JM-R-Pn.JPG,0,0,0,0,0,1,0,0
223,2019-03-13--Cedara-(DKB)-DSC_0225.JPG,0,0,1,0,0,0,0,0
355,IMG_20190316_081451.jpg,0,0,0,1,0,0,0,0
1495,IMG_20190227_112811.jpg,0,0,1,0,0,0,1,0
1336,IMG_3709.JPG,1,0,0,0,0,0,1,0
1060,80_CIMG3815_1-282-1.JPG,1,0,0,0,0,0,0,0
1624,2012_03_DSC2004_maize_diverse-R-Pn-DK-28.JPG,0,0,0,0,0,0,0,1
197,2019-03-13--Cedara-(DKB)-DSC_0236.JPG,0,0,0,0,0,1,0,0
1553,2012_03_DSC2010_maize_diverse-R-Pn-DK-28.JPG,0,0,0,0,0,0,1,1
2336,IMG_20200226_084032.jpg,1,0,0,0,0,0,0,0
1304,IMG_3699.JPG,1,1,0,0,0,0,0,0
394,IMG_20190316_081604.jpg,0,1,1,0,0,0,0,0
1431,IMG_3629.JPG,0,0,1,0,0,0,0,1
371,IMG_20190316_085922.jpg,0,0,1,0,0,0,0,0
1487,IMG_20190227_113122.jpg,1,1,0,0,0,0,1,0
2112,20200309_093659.jpg,0,0,0,0,0,1,1,0
296,2019-03-13--Cedara-(DKB)-DSC_0166.JPG,0,1,0,0,0,0,0,0
792,IMG_20190316_084959.jpg,1,1,0,1,0,0,0,0
1816,2012_03_IMG_6396_maize_diverse JM-C-Ac.JPG,1,0,0,0,0,0,0,0
276,2019-03-13--Cedara-(DKB)-DSC_0141.JPG,0,1,0,0,0,0,0,0
830,IMG_20190316_092955.jpg,0,0,0,0,0,0,0,1
1029,74_CIMG3809_1-337-1.JPG,1,0,0,0,0,0,0,0
2054,20200309_102108.jpg,1,1,0,0,0,0,0,0
2151,20200309_093039.jpg,0,0,1,0,0,0,0,0
928,IMG_20190316_090338.jpg,0,0,0,0,0,0,0,1
1607,2012_03_DSC1983_maize_diverse-R-Pn-DK-28.JPG,0,0,0,0,0,1,0,0
1906,2012_03_IMG_6289_maize_diverse JM-C-Ac.JPG,0,0,0,0,0,0,0,1
889,IMG_20190316_082143.jpg,0,1,1,0,0,0,0,0
1592,2012_03_DSC2002_maize_diverse-R-Pn-DK-28.JPG,0,0,0,0,0,0,0,1
497,IMG_20190316_083538.jpg,0,0,1,0,0,0,0,1
1350,IMG_3848.JPG,1,0,1,0,0,0,0,0
501,IMG_20190316_082211.jpg,0,0,0,0,0,0,1,0
1961,20200309_092701.jpg,0,0,0,0,0,1,0,0
1399,IMG_3838.JPG,1,0,0,0,0,0,0,0
603,20190313_144555.jpg,0,0,0,0,0,1,1,0
1204,158_CIMG3894_1-29-2.JPG,1,1,0,0,0,0,0,0
2237,20200309_092951.jpg,1,0,0,0,0,0,0,0
1417,IMG_3868.JPG,1,1,0,0,0,0,0,1
1768,2012_03_IMG_6383_maize_diverse JM-C-Ac.JPG,1,0,0,0,0,0,0,0
1615,2012_03_DSC1984_maize_diverse-R-Pn-DK-28.JPG,1,0,0,0,0,0,0,0
2124,20200309_103350.jpg,1,0,0,0,0,0,0,1
168,2019-03-13--Cedara-(DKB)-DSC_0125.JPG,1,0,0,0,0,0,0,0
2302,IMG_20200226_084051.jpg,1,1,0,0,0,0,0,0
98,2019-03-13--Cedara-(DKB)-DSC_0153.JPG,0,1,0,0,0,0,1,0
1445,IMG_3749.JPG,0,0,0,0,0,1,0,0
277,2019-03-13--Cedara-(DKB)-DSC_0244.JPG,0,1,0,0,0,0,0,0
1637,2012_03_DSC1928_maize_diverse (1)-R-Pn-DK-28.JPG,0,0,0,0,0,0,0,1
1440,IMG_3687.JPG,0,1,0,0,0,0,0,0
712,20190313_121901.jpg,0,0,0,1,0,0,0,0
1872,2012_03_IMG_6336_maize_diverse JM-C-Ac.JPG,0,0,0,0,0,0,0,1
106,2019-03-13--Cedara-(DKB)-DSC_0177.JPG,1,0,0,0,0,0,0,0
1405,IMG_3665.JPG,1,0,0,0,0,0,0,0
1948,20200309_091912.jpg,1,1,0,0,0,0,0,0
1130,75_CIMG3810_1-337-2.JPG,1,0,0,0,0,0,0,0
1084,35_CIMG3770_1-CML-1.JPG,1,0,0,0,0,0,0,0
410,IMG_20190316_090215.jpg,0,1,0,0,0,0,0,0
265,2019-03-13--Cedara-(DKB)-DSC_0064.JPG,1,0,0,0,0,0,0,0
413,IMG_20190316_082500.jpg,0,1,1,0,0,0,0,0
1476,IMG_3814.JPG,1,0,0,0,0,0,0,0
1438,IMG_3692.JPG,1,1,0,0,0,0,0,0
425,IMG_20190316_090519.jpg,0,0,1,0,0,0,0,0
2261,20200309_091014.jpg,1,0,1,0,0,0,0,1
2360,IMG_20200129_103551.jpg,0,1,0,0,0,0,0,0
1187,130_CIMG3866_1-7-2.JPG,0,0,0,0,0,0,0,1
261,2019-03-13--Cedara-(DKB)-DSC_0137.JPG,0,0,0,0,0,0,0,1
407,IMG_20190316_081015.jpg,0,0,1,1,0,0,0,0
675,20190313_145417.jpg,0,1,0,0,0,0,0,0
2043,20200309_093619.jpg,0,0,0,0,0,0,0,1
621,20190313_144433.jpg,0,1,0,0,0,0,0,0
2150,20200309_092900.jpg,0,0,1,0,0,0,0,0
1669,2012_03_DSC1707_maize_diverse-C-AC-DK-273.JPG,0,0,0,0,0,0,0,1
2053,20200309_092951(1).jpg,0,0,0,0,0,0,0,1
1829,2012_03_IMG_6534_maize_diverse JM-R-Pn.JPG,1,0,0,0,0,0,0,0
587,20190313_141853.jpg,0,1,0,0,0,0,0,0
2191,20200309_103050.jpg,0,0,0,0,0,0,0,1
1973,20200309_093006.jpg,0,0,1,0,0,0,0,0
80,2019-03-13--Cedara-(DKB)-DSC_0008.JPG,0,0,1,0,0,0,0,1
437,IMG_20190316_083836.jpg,0,0,1,0,0,0,0,0
631,20190313_121410.jpg,1,0,0,0,0,0,1,0
1511,IMG_20190227_113131.jpg,0,1,0,0,0,0,0,0
1745,2012_03_IMG_6484_maize_diverse JM-R-Pn.JPG,1,0,0,0,0,0,0,0
1217,63_CIMG3798_1-25-2.JPG,1,0,0,0,0,0,0,0
842,IMG_20190316_090610.jpg,0,1,0,1,0,0,0,0
1285,IMG_3644.JPG,0,0,1,1,0,0,0,0
2192,20200309_092926.jpg,1,0,0,0,0,0,0,0
1385,IMG_3755.JPG,0,1,1,0,0,0,0,0
1884,2012_03_IMG_6362_maize_diverse JM-C-Ac.JPG,1,1,0,0,0,0,0,0
163,2019-03-13--Cedara-(DKB)-DSC_0109.JPG,0,1,0,0,0,0,0,0
2299,IMG_20200302_111755.jpg,0,1,0,0,0,0,0,1
1173,119_CIMG3855_1-110-1.JPG,1,0,0,0,0,0,0,0
1835,2012_03_IMG_6342_maize_diverse JM-C-Ac.JPG,1,0,0,0,0,0,0,0
1369,IMG_3872.JPG,1,1,0,0,0,0,0,0
2333,IMG_20200309_104009.jpg,1,0,0,0,0,0,0,0
1429,IMG_3624.JPG,1,0,0,0,0,0,1,0
776,20190313_113002.jpg,0,1,1,0,0,0,1,0
503,IMG_20190316_083155.jpg,0,0,1,1,0,0,0,0
289,2019-03-13--Cedara-(DKB)-DSC_0131.JPG,1,0,0,0,0,0,0,0
795,IMG_20190316_081710.jpg,0,1,0,0,0,0,0,1
1075,217_CIMG3954_1-382-1.JPG,1,0,0,0,0,0,0,0
2047,20200309_093554.jpg,0,0,0,0,0,1,0,0
457,IMG_20190316_081310.jpg,0,0,1,1,0,0,0,0
1617,2012_03_DSC1919_maize_diverse-R-Pn-DK-28.JPG,0,0,0,0,0,1,0,0
618,20190313_115540.jpg,1,0,0,0,0,0,0,0
1767,2012_03_IMG_6351_maize_diverse JM-C-Ac.JPG,1,1,0,0,0,0,0,0
2179,20200309_101754.jpg,1,1,0,0,0,0,0,0
354,IMG_20190316_093747.jpg,0,1,0,1,0,0,0,0
1364,IMG_3772.JPG,1,0,0,0,0,0,0,0
1309,IMG_3815.JPG,1,0,0,0,0,0,0,0
602,20190313_122942.jpg,1,0,0,0,0,0,0,0
295,2019-03-13--Cedara-(DKB)-DSC_0222.JPG,0,1,0,0,0,0,0,0
